employee_id,hours_logged,billable_hours
EMP0171,8.23,2.06
EMP0604,9.54,2.38
EMP0096,7.27,5.96
EMP0066,7.89,6.47
EMP0479,6.7,1.68
EMP0188,7.69,6.31
EMP0198,8.1,6.64
,7.24,5.94
EMP0484,4.51,3.7
EMP0797,7.93,6.5
EMP0068,7.98,6.54
EMP0440,6.31,5.17
EMP0538,5.34,4.38
EMP0409,9.76,2.44
EMP0239,8.19,2.05
EMP0633,7.03,5.76
EMP0829,5.58,4.58
EMP0456,6.09,4.99
EMP0060,9.48,2.37
EMP0657,7.62,1.91
EMP0405,6.52,5.35
EMP0161,8.22,2.06
EMP0118,6.1,5.0
EMP0196,9.8,8.04
EMP0692,9.56,7.84
EMP0175,6.65,5.45
EMP0353,6.39,5.24
EMP0569,3.21,2.63
EMP0808,5.03,4.12
EMP0374,5.26,4.31
EMP0827,7.62,6.25
EMP0604,6.88,5.64
EMP0826,5.25,4.3
EMP0790,6.95,1.74
EMP0823,8.21,2.05
EMP0353,8.24,6.76
EMP0803,4.36,3.58
EMP0321,7.19,1.8
EMP0502,5.19,4.26
EMP0479,8.84,2.21
EMP0832,8.65,7.09
EMP0799,5.96,4.89
EMP0731,6.17,1.54
EMP0143,6.66,5.46
EMP0428,3.8,3.12
EMP0846,7.94,6.51
EMP0166,6.96,1.74
EMP0695,8.95,7.34
EMP0807,5.64,4.62
EMP0375,6.41,1.6
EMP0145,4.99,4.09
EMP0587,5.79,4.75
EMP0267,5.51,4.52
EMP0318,8.99,2.25
EMP0318,6.28,5.15
EMP0051,7.6,6.23
EMP0252,6.79,5.57
EMP0581,5.37,4.4
EMP0308,7.1 hrs,1.78
EMP0542,8.36,6.86
EMP0220,5.47,4.49
EMP0073,8.69,7.13
EMP0293,6.04,1.51
EMP0009,6.63,5.44
EMP0155,8.25,6.76
EMP0552,6.34,5.2
EMP0567,7.46,6.12
EMP0745,6.9,5.66
EMP0486,7.61,6.24
EMP0153,3.59,2.94
EMP0140,4.47,3.67
EMP0699,8.39,6.88
EMP0736,9.06,7.43
EMP0831,5.94,4.87
EMP0787,7.01,1.75
EMP0377,7.87,1.97
EMP0804,8.51,6.98
EMP0219,4.16,3.41
EMP0095,5.98,4.9
EMP0259,6.87,5.63
EMP0841,8.53,6.99
EMP0171,11.4,2.85
EMP0748,7.04,5.77
EMP0033,5.15,4.22
EMP0645,8.04,2.01
EMP0557,9.51,7.8
EMP0174,7.57,1.89
EMP0596,5.95,1.49
EMP0633,8.93,7.32
EMP0744,8.46,6.94
EMP0678,5.76,4.72
EMP0794,8.0 hrs,2.0
EMP0155,9.0,7.38
EMP0761,9.29,2.32
EMP0274,7.29,5.98
EMP0104,6.83,5.6
EMP0442,9.36,7.68
EMP0545,5.46,4.48
EMP0049,8.1,6.64
EMP0035,5.21,4.27
EMP0052,9.1,7.46
EMP0220,6.99,1.75
EMP0695,9.43,7.73
EMP0679,8.19,6.72
EMP0426,5.44,4.46
EMP0032,9.68,7.94
EMP0413,9.9 hrs,8.1
EMP0148,8.81,7.22
EMP0440,6.18,5.07
EMP0078,6.91,5.67
,7.63,6.26
EMP0244,6.27,5.14
EMP0581,10.11,8.29
EMP0681,7.63,6.26
EMP0151,3.07,0.77
EMP0436,7.94,1.99
EMP0485,6.84,5.61
EMP0480,7.28,5.97
EMP0396,6.81,5.58
EMP0271,8.69,2.17
EMP0064,9.19,7.54
EMP0040,7.85,6.44
EMP0370,6.86,5.63
EMP0166,7.33,1.83
EMP0443,7.43,6.09
EMP0794,6.12,5.02
EMP0039,8.33,2.08
EMP0505,8.14,6.67
EMP0641,9.86,8.09
EMP0220,9.41,2.35
EMP0511,6.3,5.17
EMP0659,8.71,7.14
EMP0344,5.88,1.47
EMP0623,8.51,6.98
EMP0427,6.57,5.39
EMP0354,5.76,1.44
EMP0661,7.85,6.44
EMP0299,3.12,0.78
EMP0835,4.6,3.77
EMP0565,7.12,1.78
EMP0847,7.53,6.17
EMP0752,6.81,5.58
EMP0272,4.87,3.99
EMP0836,6.09,1.52
EMP0462,8.03,2.01
EMP0571,8.33,6.83
EMP0596,7.37,6.04
EMP0392,9.25,7.58
EMP0499,8.04,6.59
EMP0752,6.2,5.08
EMP0833,6.95,5.7
EMP0535,5.16,4.23
EMP0787,7.23,5.93
EMP0737,9.18,7.53
,8.5,2.12
EMP0709,9.64,2.41
EMP0234,6.92,5.67
EMP0284,9.55,7.83
EMP0277,7.09,5.81
EMP0183,9.75,7.99
EMP0797,7.37,6.04
EMP0118,8.53,6.99
EMP0108,9.76,8.0
EMP0636,7.09,5.81
EMP0052,7.75,6.35
EMP0692,9.46,2.37
EMP0076,7.19,5.9
,5.29,1.32
EMP0596,10.83,2.71
EMP0382,6.65,1.66
EMP0716,7.65,6.27
EMP0581,9.25,7.58
EMP0675,6.43,5.27
EMP0196,5.79,4.75
EMP0613,7.81,6.4
EMP0701,4.53,3.71
EMP0095,6.94,1.74
EMP0624,7.79,1.95
EMP0428,6.97,5.72
EMP0799,4.93,4.04
EMP0808,9.95,8.16
EMP0732,7.57,6.21
EMP0140,9.69,2.42
EMP0280,6.98,1.75
EMP0801,5.99,4.91
EMP0423,7.8 hrs,6.42
EMP0796,7.05,5.78
EMP0753,5.52,4.53
EMP0049,9.75,7.99
EMP0310,6.4,5.25
EMP0208,4.46,1.11
EMP0700,9.53,7.81
EMP0571,6.59,5.4
EMP0712,6.43,5.27
EMP0696,4.58,3.76
EMP0182,10.19,2.55
EMP0471,5.34,4.38
EMP0328,7.49,6.14
EMP0208,8.86,7.27
EMP0004,8.07,6.62
EMP0112,7.3,5.99
EMP0571,4.68,1.17
EMP0720,6.1,5.0
EMP0059,7.7,1.93
EMP0577,6.14,1.53
EMP0415,7.73,6.34
EMP0178,8.49,6.96
EMP0505,8.94,7.33
EMP0744,5.44,4.46
EMP0470,10.91,2.73
EMP0442,8.63,7.08
EMP0666,7.4,6.07
EMP0277,9.14,7.49
EMP0129,11.18,2.79
EMP0577,5.1,4.18
EMP0070,7.04,5.77
EMP0155,3.59,2.94
EMP0439,7.71,6.32
EMP0454,7.98,6.54
EMP0290,7.34,6.02
EMP0493,6.35,5.21
EMP0024,4.12,3.38
EMP0342,8.0,2.0
EMP0015,9.73,7.98
EMP0657,6.45,5.29
EMP0158,8.1,6.64
EMP0385,4.89,4.01
EMP0715,8.13,6.67
EMP0759,6.77,5.55
EMP0743,6.18,1.54
EMP0465,6.18,1.54
EMP0569,6.77,5.55
EMP0298,8.01,6.57
EMP0438,5.3,4.35
EMP0285,6.76,1.69
EMP0399,7.33,1.83
EMP0228,5.64,1.41
,10.27,8.42
EMP0066,6.03,4.94
EMP0238,6.33,5.19
EMP0745,5.83,4.78
EMP0296,10.28,8.43
EMP0423,8.28,6.79
EMP0135,5.9,4.84
EMP0155,9.17,7.52
EMP0484,7.72,1.93
EMP0711,7.81,6.4
EMP0758,6.85,1.71
EMP0080,6.2,1.55
EMP0275,7.94,1.99
EMP0422,6.53,5.35
EMP0657,10.31,8.45
EMP0253,5.37,1.34
EMP0209,9.86,8.09
EMP0525,7.22,5.92
EMP0395,7.88,6.46
EMP0289,8.73,2.18
EMP0123,6.39,1.6
EMP0221,8.78,7.2
EMP0100,3.07,2.52
EMP0492,6.25,5.12
EMP0092,5.92,4.85
EMP0445,5.39,4.42
EMP0265,7.06,1.76
EMP0641,8.02,6.58
EMP0641,8.52,6.99
EMP0706,7.79,6.39
EMP0827,6.33,5.19
EMP0723,7.99,6.55
EMP0395,7.6,6.23
EMP0596,8.9,7.3
EMP0721,8.64,2.16
EMP0136,7.45,1.86
EMP0592,5.96,4.89
EMP0646,6.36,5.22
EMP0231,6.52,1.63
EMP0623,6.9,1.73
EMP0113,7.83,1.96
EMP0059,8.54,7.0
EMP0143,7.32,6.0
EMP0691,7.43,6.09
EMP0331,7.63,6.26
EMP0714,6.57,5.39
EMP0752,5.92,4.85
EMP0266,4.59,3.76
EMP0730,6.29,5.16
EMP0228,8.16,6.69
EMP0193,6.28,5.15
EMP0390,7.02,5.76
EMP0400,8.15,6.68
EMP0101,8.23,2.06
EMP0358,5.67,4.65
EMP0840,9.0,2.25
EMP0143,9.2,2.3
EMP0652,5.59,1.4
EMP0456,6.08,1.52
EMP0038,9.31,7.63
,7.17,5.88
EMP0395,3.85,3.16
EMP0372,5.16,1.29
EMP0190,7.0,5.74
EMP0216,5.54,4.54
EMP0012,6.74,1.69
EMP0150,7.45,6.11
EMP0483,9.74,2.44
EMP0467,6.94,5.69
EMP0041,9.12,7.48
EMP0379,9.69,7.95
EMP0758,9.69,2.42
EMP0320,7.86,6.45
EMP0125,4.26,3.49
EMP0779,8.14,6.67
EMP0133,9.08,7.45
EMP0029,7.27,1.82
EMP0179,10.19,8.36
EMP0792,8.78,7.2
EMP0278,8.31,6.81
EMP0562,9.14,7.49
EMP0732,7.93,1.98
EMP0239,3.41,2.8
EMP0401,6.6 hrs,1.65
EMP0707,9.32,7.64
EMP0522,6.11,5.01
EMP0122,7.04,5.77
EMP0511,5.73,4.7
EMP0678,10.25,8.4
EMP0376,10.09,8.27
EMP0035,5.99,4.91
EMP0509,7.64,6.26
EMP0413,6.31,5.17
EMP0170,8.38,2.1
EMP0190,8.22,6.74
EMP0215,8.7,7.13
EMP0173,7.93,6.5
EMP0211,12.0,9.84
EMP0487,5.76,4.72
EMP0419,4.66,3.82
EMP0270,6.77,1.69
EMP0587,4.89,4.01
EMP0254,5.01,4.11
EMP0229,5.8,1.45
EMP0363,5.92,4.85
EMP0383,5.87,1.47
EMP0014,8.23,6.75
EMP0677,6.59,5.4
EMP0586,7.11,5.83
EMP0802,8.83,7.24
EMP0372,6.17,5.06
EMP0328,6.98,5.72
EMP0396,7.99,6.55
EMP0202,4.29,3.52
EMP0139,3.58,2.94
EMP0535,7.95,6.52
EMP0571,8.19,2.05
EMP0106,10.7,8.77
EMP0039,7.65,1.91
EMP0459,8.71,7.14
EMP0702,7.09,5.81
EMP0644,7.88,6.46
EMP0738,10.07,8.26
EMP0280,4.0,1.0
EMP0423,8.06,6.61
EMP0647,10.82,8.87
EMP0420,7.85,6.44
EMP0267,10.04,8.23
EMP0356,6.39,5.24
EMP0167,7.35,6.03
EMP0494,7.45,6.11
EMP0371,3.85,3.16
EMP0133,5.53,4.53
EMP0078,5.64,1.41
EMP0196,8.72,7.15
EMP0777,8.8,2.2
EMP0204,7.92,6.49
EMP0425,8.72,7.15
EMP0768,7.14,1.78
EMP0534,9.32,7.64
EMP0829,7.41,6.08
EMP0630,7.49,6.14
EMP0039,6.98,5.72
EMP0046,8.5,2.12
EMP0220,6.73,5.52
EMP0117,8.96,7.35
EMP0505,5.59,4.58
EMP0054,5.64,1.41
EMP0290,8.5,6.97
EMP0632,7.26,1.81
EMP0508,6.67,5.47
EMP0815,8.82,2.21
EMP0373,6.43,5.27
EMP0788,7.08,1.77
EMP0604,9.64,7.9
EMP0231,9.86,8.09
EMP0101,9.92,8.13
EMP0781,6.95,5.7
EMP0107,9.37,7.68
EMP0659,5.88,4.82
EMP0634,5.95,4.88
EMP0311,3.64,2.98
EMP0446,10.1 hrs,2.52
EMP0551,6.02,4.94
EMP0286,7.2,5.9
EMP0414,5.94,4.87
EMP0706,8.51,6.98
EMP0284,6.8,5.58
EMP0447,5.31,1.33
EMP0014,8.11,6.65
EMP0533,5.11,4.19
EMP0357,6.06,4.97
EMP0367,4.03,3.3
EMP0180,5.12,4.2
EMP0059,7.69,6.31
EMP0570,4.26,3.49
EMP0095,5.03,1.26
EMP0161,7.4,6.07
EMP0620,6.53,5.35
EMP0315,10.59,8.68
EMP0808,10.33,8.47
EMP0656,6.01,4.93
EMP0791,8.29,6.8
EMP0514,8.6,2.15
EMP0063,6.44,5.28
EMP0704,5.01,4.11
EMP0749,7.38,6.05
EMP0737,7.12,5.84
EMP0756,6.7,5.49
EMP0055,8.11,6.65
EMP0010,6.2,1.55
EMP0081,5.56,4.56
EMP0739,7.57,6.21
EMP0730,8.02,6.58
EMP0078,5.52,1.38
EMP0024,8.88,7.28
EMP0187,4.57,1.14
EMP0411,6.48,5.31
EMP0735,6.99,1.75
EMP0616,6.38,5.23
EMP0300,6.5,5.33
EMP0315,10.39,2.6
EMP0400,6.04,4.95
EMP0774,11.31,2.83
EMP0024,8.1,6.64
EMP0138,7.55,6.19
EMP0500,8.16,2.04
EMP0278,11.45,9.39
EMP0254,5.81,4.76
EMP0509,5.61,4.6
EMP0613,6.19,5.08
EMP0352,7.45,6.11
EMP0791,4.64,3.8
EMP0641,7.44,6.1
EMP0234,10.11,8.29
EMP0069,7.64,6.26
EMP0788,6.93,1.73
EMP0780,6.41,1.6
EMP0172,8.84,7.25
EMP0399,6.08,4.99
EMP0410,10.35,8.49
EMP0082,10.49,8.6
EMP0180,7.81,6.4
EMP0633,7.38,1.84
EMP0487,9.05,2.26
EMP0470,9.15,7.5
EMP0055,6.11,5.01
EMP0826,6.56,5.38
EMP0394,5.28,4.33
EMP0369,8.05,6.6
EMP0722,8.47,6.95
EMP0085,5.24,4.3
EMP0661,6.67,1.67
EMP0611,5.24,4.3
EMP0418,5.96,4.89
EMP0566,8.28,2.07
EMP0820,6.23,1.56
EMP0246,6.92,5.67
EMP0138,4.8,1.2
EMP0447,7.7,6.31
EMP0414,7.33,6.01
EMP0664,6.23,5.11
EMP0349,7.1,1.77
EMP0789,7.69,6.31
EMP0685,6.1,5.0
EMP0286,5.04,1.26
EMP0800,10.29,8.44
EMP0460,6.39,5.24
EMP0028,7.25,5.94
EMP0640,9.02,7.4
EMP0603,12.0,3.0
EMP0360,5.41,1.35
EMP0357,8.12,6.66
EMP0017,6.27,5.14
EMP0233,6.54,5.36
EMP0041,6.25,5.12
EMP0342,5.6,4.59
EMP0208,7.33,1.83
EMP0689,5.04,4.13
EMP0451,8.91,7.31
EMP0498,7.49,6.14
EMP0696,8.08,6.63
EMP0791,6.65,5.45
EMP0024,6.81,1.7
EMP0384,7.86,1.97
EMP0021,5.54,4.54
EMP0764,6.83,5.6
EMP0588,6.02,4.94
EMP0258,5.98,4.9
EMP0773,4.02,1.0
EMP0113,9.54,2.38
EMP0496,6.3,5.17
EMP0532,9.26,7.59
EMP0679,9.11,2.28
EMP0032,5.34,4.38
EMP0387,5.66,4.64
EMP0073,11.5,9.43
EMP0533,10.2,8.36
EMP0165,7.35,1.84
EMP0472,7.81,6.4
EMP0302,6.39,5.24
EMP0074,8.09,6.63
EMP0540,6.25,5.12
EMP0060,4.15,3.4
,5.29,4.34
EMP0106,7.43,6.09
EMP0078,5.59,1.4
EMP0765,7.29,5.98
EMP0512,5.68,4.66
EMP0515,6.15,5.04
EMP0644,8.77,7.19
EMP0366,7.8,6.4
EMP0223,7.38,6.05
EMP0188,8.81,7.22
EMP0108,8.17,2.04
EMP0031,9.71,2.43
EMP0675,6.66,5.46
EMP0040,6.71,5.5
EMP0334,5.32,4.36
EMP0713,6.71,5.5
EMP0446,8.94,7.33
EMP0354,9.48,7.77
EMP0504,8.94,7.33
EMP0144,4.53,3.71
EMP0791,9.13,7.49
EMP0181,4.46,3.66
EMP0451,8.84,2.21
EMP0286,6.81,5.58
EMP0839,8.52,6.99
EMP0164,5.27,4.32
EMP0009,9.27,7.6
EMP0811,5.06,4.15
EMP0304,6.33,5.19
EMP0037,5.8,4.76
EMP0368,4.59,3.76
EMP0350,7.55,6.19
EMP0707,10.29,8.44
EMP0323,11.67,2.92
EMP0170,7.56,6.2
EMP0242,9.2 hrs,7.54
EMP0144,7.77,1.94
EMP0762,8.2,6.72
EMP0752,6.85,5.62
EMP0124,7.71,6.32
EMP0107,8.26,6.77
EMP0800,6.47,5.31
EMP0627,7.28,1.82
EMP0803,7.31,1.83
EMP0427,8.72,2.18
EMP0369,5.69,4.67
,7.32,6.0
EMP0191,10.46,8.58
EMP0144,9.26,7.59
EMP0259,9.56,2.39
EMP0600,7.44,6.1
EMP0688,7.91,6.49
EMP0128,9.0,7.38
EMP0106,9.9,2.48
EMP0746,4.28,3.51
EMP0519,5.3,4.35
EMP0642,9.5,7.79
EMP0217,6.96,1.74
EMP0469,6.33,5.19
EMP0312,5.39,4.42
EMP0417,6.51,5.34
EMP0270,5.16,4.23
EMP0789,10.75,2.69
EMP0781,7.36,6.04
EMP0495,7.31,5.99
EMP0178,8.34,6.84
EMP0352,8.94,2.23
EMP0502,8.91,7.31
EMP0247,9.12,7.48
EMP0379,6.39,5.24
EMP0585,6.92,5.67
EMP0608,8.63,7.08
EMP0385,6.56,5.38
EMP0206,7.39,6.06
EMP0479,8.04,6.59
EMP0595,8.66,7.1
EMP0286,4.56,3.74
EMP0762,8.54,7.0
EMP0626,7.03,5.76
EMP0428,8.53,6.99
EMP0355,8.64,7.08
EMP0410,9.97,8.18
EMP0447,9.57,2.39
EMP0738,9.55,7.83
EMP0618,9.71,2.43
EMP0203,7.87,6.45
EMP0277,7.45,6.11
EMP0461,8.8,7.22
EMP0669,8.57,7.03
EMP0785,6.91,5.67
EMP0176,8.05,6.6
EMP0674,7.34,6.02
EMP0594,6.03,4.94
EMP0620,9.46,7.76
EMP0430,7.49,1.87
EMP0695,10.68,8.76
EMP0760,4.8,3.94
EMP0250,6.51,5.34
EMP0697,7.45,1.86
EMP0679,9.22,7.56
EMP0134,8.04,6.59
EMP0501,7.9,6.48
EMP0589,5.6,4.59
EMP0364,5.55,1.39
EMP0149,7.92,6.49
EMP0790,5.22,1.3
EMP0195,6.55,5.37
EMP0025,8.2,6.72
EMP0443,5.83,4.78
EMP0237,9.97,8.18
EMP0036,9.36,7.68
EMP0451,4.89,1.22
EMP0237,5.91,1.48
EMP0241,3.74,0.94
EMP0474,6.15,1.54
EMP0643,8.63,7.08
EMP0778,6.74,5.53
EMP0361,8.14,6.67
EMP0245,4.96,1.24
EMP0684,8.68,7.12
EMP0072,6.51,5.34
EMP0790,7.42,6.08
EMP0353,7.25,5.94
EMP0044,5.37,4.4
EMP0513,5.56,4.56
EMP0161,8.95,7.34
EMP0440,8.04,6.59
EMP0637,9.08,2.27
EMP0555,7.92,6.49
EMP0179,7.63,6.26
EMP0729,4.64,3.8
EMP0595,7.0 hrs,5.72
EMP0461,7.36,6.04
EMP0493,10.52,8.63
EMP0645,8.5,6.97
EMP0765,9.86,8.09
EMP0709,8.36,6.86
EMP0645,6.26,5.13
EMP0615,7.59,6.22
EMP0351,7.78,1.95
EMP0058,5.9,1.48
EMP0258,6.78,5.56
EMP0290,7.07,5.8
EMP0012,9.97,8.18
EMP0628,4.07,3.34
EMP0072,9.33,7.65
EMP0061,5.9,4.84
EMP0493,5.2,1.3
EMP0202,9.29,7.62
EMP0835,8.57,7.03
EMP0556,9.41,2.35
EMP0006,-8.68,2.17
EMP0175,10.7,8.77
EMP0421,8.29,2.07
EMP0501,7.15,1.79
EMP0286,7.95,6.52
EMP0415,9.39,7.7
EMP0612,6.15,5.04
EMP0600,6.36,5.22
EMP0516,6.91,5.67
EMP0554,4.03,1.01
EMP0785,7.62,1.91
EMP0089,4.38,3.59
EMP0128,7.48,6.13
EMP0804,8.78,2.19
EMP0739,6.64,5.44
EMP0638,10.08,2.52
EMP0432,5.06,4.15
EMP0647,9.31,7.63
EMP0627,8.48,6.95
EMP0420,4.65,3.81
EMP0483,11.74,9.63
EMP0041,7.3,5.99
EMP0514,6.0,4.92
EMP0003,5.15,4.22
EMP0363,7.05,5.78
EMP0705,7.2,5.9
EMP0453,7.56,6.2
EMP0696,6.92,1.73
EMP0268,8.41,2.1
EMP0596,6.8 hrs,1.7
EMP0826,4.3,1.07
EMP0509,7.16,5.87
EMP0342,3.61,0.9
EMP0446,7.97,6.54
EMP0034,5.83,4.78
EMP0522,7.66,6.28
EMP0572,9.5,7.79
EMP0557,5.88,4.82
EMP0778,9.1,7.46
EMP0125,6.71,1.68
EMP0486,10.21,8.37
EMP0735,6.82,5.59
EMP0104,6.06,4.97
EMP0157,8.5,6.97
EMP0645,6.7,5.49
EMP0815,6.05,1.51
EMP0512,6.6 hrs,1.66
,7.33,6.01
EMP0362,9.55,7.83
EMP0322,4.31,3.53
EMP0463,7.44,6.1
EMP0577,8.4,6.89
EMP0444,7.71,6.32
EMP0098,9.5,7.79
EMP0113,7.28,5.97
EMP0015,7.1,5.82
EMP0046,8.35,6.85
EMP0759,7.56,6.2
EMP0756,6.78,5.56
EMP0652,8.23,2.06
EMP0220,6.36,5.22
EMP0154,6.42,5.26
EMP0008,6.56,5.38
EMP0402,9.56,7.84
EMP0224,2.25,1.84
EMP0584,8.03,6.58
EMP0016,7.45,6.11
EMP0151,4.71,3.86
EMP0059,7.9,6.48
EMP0157,8.16,6.69
EMP0201,8.34,6.84
EMP0331,3.16,0.79
EMP0599,9.59,2.4
EMP0510,6.22,5.1
EMP0013,8.5,6.97
EMP0653,8.59,2.15
EMP0496,6.0,1.5
EMP0053,8.46,6.94
EMP0715,6.78,1.7
EMP0423,4.09,1.02
EMP0386,9.27,7.6
EMP0217,6.16,5.05
EMP0533,6.03,4.94
EMP0070,6.76,5.54
EMP0808,7.84,6.43
EMP0159,7.31,5.99
EMP0461,8.28,2.07
EMP0546,5.26,4.31
EMP0375,6.21,5.09
EMP0111,7.21,5.91
EMP0319,10.44,8.56
EMP0541,7.22,5.92
EMP0200,9.14,7.49
EMP0828,7.46,6.12
EMP0087,6.63,1.66
EMP0222,7.0 hrs,1.75
EMP0121,7.13,5.85
EMP0748,8.37,6.86
EMP0298,9.6,7.87
EMP0682,7.98,2.0
EMP0850,9.3,7.63
EMP0035,5.86,4.81
,6.74,5.53
EMP0644,6.24,5.12
EMP0115,7.9,6.48
EMP0849,6.83,5.6
EMP0821,8.57,7.03
EMP0299,5.91,1.48
EMP0506,7.47,1.87
EMP0095,8.5,6.97
EMP0530,4.1,3.36
EMP0705,10.79,2.7
EMP0445,6.95,5.7
EMP0017,4.16,3.41
EMP0121,7.65,6.27
EMP0159,7.45,6.11
EMP0384,7.27,5.96
EMP0446,8.99,7.37
EMP0736,8.6,7.05
EMP0444,7.88,6.46
,8.12,6.66
EMP0319,7.23,5.93
EMP0267,10.24,2.56
EMP0444,5.03,4.12
EMP0152,7.62,1.91
EMP0001,7.5,6.15
EMP0443,8.7,2.17
EMP0300,6.05,4.96
EMP0259,4.61,1.15
EMP0374,7.65,1.91
EMP0549,7.85,6.44
EMP0659,9.78,2.44
EMP0233,5.37,1.34
EMP0257,9.25,7.58
EMP0042,11.19,9.18
EMP0425,6.8,1.7
EMP0762,5.33,4.37
EMP0277,6.75,5.53
EMP0582,7.42,6.08
,8.3,6.81
EMP0137,6.45,5.29
EMP0708,9.89,8.11
EMP0829,5.62,4.61
EMP0270,4.62,1.16
EMP0514,9.17,7.52
EMP0313,3.76,3.08
EMP0111,7.07,5.8
EMP0256,12.0,9.84
EMP0787,7.38,6.05
EMP0075,5.61,4.6
EMP0250,7.31,5.99
EMP0705,7.32,1.83
EMP0717,7.66,6.28
EMP0542,8.46,6.94
EMP0827,5.74,4.71
,10.1,8.28
EMP0714,7.79,6.39
EMP0353,8.56,7.02
EMP0406,6.39,1.6
EMP0056,9.46,7.76
EMP0507,6.99,5.73
EMP0785,7.84,6.43
EMP0031,5.91,4.85
EMP0542,5.8,4.76
EMP0537,8.5,6.97
EMP0286,6.69,5.49
EMP0108,6.03,4.94
EMP0480,6.37,5.22
EMP0603,8.52,6.99
EMP0151,6.39,5.24
EMP0081,7.21,5.91
EMP0663,7.42,6.08
EMP0620,4.33,3.55
EMP0490,5.05,4.14
EMP0431,7.94,6.51
EMP0259,6.22,5.1
EMP0295,9.1 hrs,7.45
EMP0504,8.95,2.24
EMP0754,8.55,7.01
EMP0224,10.31,8.45
EMP0207,7.27,1.82
EMP0585,8.44,6.92
EMP0418,6.46,5.3
EMP0516,11.32,9.28
EMP0318,10.57,8.67
EMP0281,7.42,1.85
EMP0612,8.02,2.0
EMP0686,9.57,7.85
EMP0578,7.16,5.87
EMP0370,6.35,5.21
EMP0705,8.8,7.22
EMP0378,7.53,6.17
EMP0554,7.69,6.31
EMP0659,6.07,1.52
EMP0679,4.65,3.81
EMP0183,7.78,6.38
EMP0639,8.85,2.21
EMP0153,7.04,1.76
EMP0789,9.7,7.95
EMP0763,6.27,1.57
EMP0742,5.71,4.68
EMP0822,7.29,5.98
EMP0544,7.27,5.96
EMP0146,8.63,7.08
EMP0087,6.16,1.54
EMP0009,9.59,7.86
EMP0370,10.55,8.65
EMP0652,7.34,6.02
EMP0836,9.4,7.71
EMP0762,5.71,4.68
EMP0313,9.12,7.48
EMP0810,9.08,7.45
EMP0257,8.78,7.2
EMP0707,7.38,6.05
EMP0597,2.67,2.19
EMP0062,6.37,5.22
EMP0677,6.4,5.25
EMP0382,5.83,4.78
EMP0055,7.6,6.23
EMP0693,6.73,5.52
EMP0206,6.08,4.99
EMP0628,5.71,4.68
EMP0279,6.26,1.56
EMP0085,9.19,7.54
EMP0470,6.34,5.2
EMP0235,6.58,5.4
EMP0695,6.67,1.67
EMP0512,7.94,6.51
EMP0677,8.13,6.67
EMP0275,2.53,2.07
EMP0332,9.03,7.4
EMP0839,9.7,7.95
EMP0009,5.72,4.69
EMP0249,5.84,4.79
EMP0202,6.68,5.48
EMP0421,6.19,1.55
EMP0629,7.76,6.36
EMP0629,4.29,3.52
EMP0768,5.61,4.6
EMP0610,9.86,8.09
EMP0174,5.91,4.85
EMP0769,9.39,7.7
EMP0092,7.97,6.54
EMP0417,4.51,3.7
EMP0151,8.42,2.1
EMP0806,7.21,1.8
EMP0092,6.67,1.67
EMP0128,7.79,6.39
EMP0652,8.16,6.69
EMP0556,8.53,6.99
EMP0649,9.29,7.62
EMP0280,8.05,6.6
EMP0260,5.2,4.26
EMP0439,6.64,5.44
EMP0136,12.0,9.84
EMP0238,8.56,7.02
EMP0829,11.19,9.18
EMP0666,9.63,7.9
EMP0641,7.79,6.39
EMP0024,7.88,1.97
EMP0652,7.34,6.02
EMP0418,4.62,3.79
EMP0007,7.43,6.09
EMP0754,9.34,7.66
EMP0238,6.44,1.61
EMP0156,8.06,6.61
EMP0483,8.76,7.18
EMP0579,5.94,4.87
EMP0291,6.68,1.67
EMP0483,5.77,4.73
EMP0671,6.08,4.99
EMP0551,5.34,4.38
EMP0057,5.96,4.89
EMP0026,9.67,7.93
EMP0651,5.94,4.87
,7.6,1.9
EMP0023,6.6,5.41
EMP0796,9.29,7.62
EMP0780,9.5,2.38
EMP0670,8.78,7.2
EMP0712,7.89,6.47
EMP0663,7.03,5.76
EMP0402,5.49,4.5
EMP0190,10.51,8.62
EMP0600,6.18,5.07
EMP0684,8.46,6.94
EMP0218,9.1,7.46
EMP0831,6.51,5.34
EMP0045,9.06,7.43
EMP0185,8.62,7.07
EMP0329,10.16,8.33
EMP0563,6.65,1.66
EMP0612,5.34,4.38
EMP0254,6.59,1.65
EMP0316,7.73,6.34
EMP0567,7.49,6.14
EMP0267,6.77,5.55
EMP0483,4.35,3.57
EMP0454,8.15,6.68
EMP0807,10.56,8.66
EMP0625,8.14,6.67
EMP0440,8.37,2.09
EMP0805,8.32,6.82
EMP0036,8.04,2.01
EMP0702,8.89,7.29
EMP0495,8.03,6.58
EMP0469,6.9,5.66
EMP0704,6.13,5.03
EMP0602,7.0,5.74
EMP0183,7.9,6.48
EMP0477,6.89,5.65
EMP0038,7.9,1.98
EMP0573,8.1,6.64
EMP0739,8.73,7.16
EMP0774,9.45,7.75
EMP0149,7.52,6.17
EMP0831,5.31,4.35
EMP0552,6.85,5.62
EMP0188,7.47,1.87
EMP0255,4.46,3.66
EMP0283,9.62,2.4
EMP0339,7.63,6.26
EMP0758,8.01,6.57
EMP0103,9.58,7.86
EMP0489,6.39,5.24
EMP0377,8.32,6.82
EMP0233,7.22,5.92
EMP0169,7.11,5.83
